case,kind,history,policy,eligible,collateral,recovered,changed,status
1249,create,2031,snapshot,False,False,False,False,missing
1249,create,2031,mapped,False,False,False,False,missing
1249,create,2031,value,False,False,False,False,missing
1249,create,2031,object,False,False,False,False,missing
1249,create,2031,field,False,False,False,False,missing
1249,create,2031,undoscope,False,False,False,False,missing
1249,create,2031,deny,False,False,False,False,denied
1250,create,2032,snapshot,False,False,False,False,incarnation_conflict
1250,create,2032,mapped,False,False,False,False,incarnation_conflict
1250,create,2032,value,False,False,False,False,incarnation_conflict
1250,create,2032,object,False,False,False,False,incarnation_conflict
1250,create,2032,field,False,False,False,False,incarnation_conflict
1250,create,2032,undoscope,False,False,False,False,incarnation_conflict
1250,create,2032,deny,False,False,False,False,denied
1251,create,2033,snapshot,False,False,False,False,missing
1251,create,2033,mapped,False,False,False,False,missing
1251,create,2033,value,False,False,False,False,missing
1251,create,2033,object,False,False,False,False,missing
1251,create,2033,field,False,False,False,False,missing
1251,create,2033,undoscope,False,False,False,False,missing
1251,create,2033,deny,False,False,False,False,denied
1252,create,2100,snapshot,False,False,False,False,incarnation_conflict
1252,create,2100,mapped,False,False,False,False,incarnation_conflict
1252,create,2100,value,False,False,False,False,incarnation_conflict
1252,create,2100,object,False,False,False,False,incarnation_conflict
1252,create,2100,field,False,False,False,False,incarnation_conflict
1252,create,2100,undoscope,False,False,False,False,incarnation_conflict
1252,create,2100,deny,False,False,False,False,denied
1253,create,2101,snapshot,False,False,False,False,incarnation_conflict
1253,create,2101,mapped,False,False,False,False,incarnation_conflict
1253,create,2101,value,False,False,False,False,incarnation_conflict
1253,create,2101,object,False,False,False,False,incarnation_conflict
1253,create,2101,field,False,False,False,False,incarnation_conflict
1253,create,2101,undoscope,False,False,False,False,incarnation_conflict
1253,create,2101,deny,False,False,False,False,denied
1254,create,2102,snapshot,False,False,False,False,incarnation_conflict
1254,create,2102,mapped,False,False,False,False,incarnation_conflict
1254,create,2102,value,False,False,False,False,incarnation_conflict
1254,create,2102,object,False,False,False,False,incarnation_conflict
1254,create,2102,field,False,False,False,False,incarnation_conflict
1254,create,2102,undoscope,False,False,False,False,incarnation_conflict
1254,create,2102,deny,False,False,False,False,denied
1255,create,2103,snapshot,False,False,False,False,missing
1255,create,2103,mapped,False,False,False,False,missing
1255,create,2103,value,False,False,False,False,missing
1255,create,2103,object,False,False,False,False,missing
1255,create,2103,field,False,False,False,False,missing
1255,create,2103,undoscope,False,False,False,False,missing
1255,create,2103,deny,False,False,False,False,denied
1256,create,2110,snapshot,False,False,False,False,incarnation_conflict
1256,create,2110,mapped,False,False,False,False,incarnation_conflict
1256,create,2110,value,False,False,False,False,incarnation_conflict
1256,create,2110,object,False,False,False,False,incarnation_conflict
1256,create,2110,field,False,False,False,False,incarnation_conflict
1256,create,2110,undoscope,False,False,False,False,incarnation_conflict
1256,create,2110,deny,False,False,False,False,denied
1257,create,2111,snapshot,False,False,False,False,incarnation_conflict
1257,create,2111,mapped,False,False,False,False,incarnation_conflict
1257,create,2111,value,False,False,False,False,incarnation_conflict
1257,create,2111,object,False,False,False,False,incarnation_conflict
1257,create,2111,field,False,False,False,False,incarnation_conflict
1257,create,2111,undoscope,False,False,False,False,incarnation_conflict
1257,create,2111,deny,False,False,False,False,denied
1258,create,2112,snapshot,False,False,False,False,incarnation_conflict
1258,create,2112,mapped,False,False,False,False,incarnation_conflict
1258,create,2112,value,False,False,False,False,incarnation_conflict
1258,create,2112,object,False,False,False,False,incarnation_conflict
1258,create,2112,field,False,False,False,False,incarnation_conflict
1258,create,2112,undoscope,False,False,False,False,incarnation_conflict
1258,create,2112,deny,False,False,False,False,denied
1259,create,2113,snapshot,False,False,False,False,missing
1259,create,2113,mapped,False,False,False,False,missing
1259,create,2113,value,False,False,False,False,missing
1259,create,2113,object,False,False,False,False,missing
1259,create,2113,field,False,False,False,False,missing
1259,create,2113,undoscope,False,False,False,False,missing
1259,create,2113,deny,False,False,False,False,denied
1260,create,2120,snapshot,False,False,False,False,incarnation_conflict
1260,create,2120,mapped,False,False,False,False,incarnation_conflict
1260,create,2120,value,False,False,False,False,incarnation_conflict
1260,create,2120,object,False,False,False,False,incarnation_conflict
1260,create,2120,field,False,False,False,False,incarnation_conflict
1260,create,2120,undoscope,False,False,False,False,incarnation_conflict
1260,create,2120,deny,False,False,False,False,denied
1261,create,2121,snapshot,False,False,False,False,incarnation_conflict
1261,create,2121,mapped,False,False,False,False,incarnation_conflict
1261,create,2121,value,False,False,False,False,incarnation_conflict
1261,create,2121,object,False,False,False,False,incarnation_conflict
1261,create,2121,field,False,False,False,False,incarnation_conflict
1261,create,2121,undoscope,False,False,False,False,incarnation_conflict
1261,create,2121,deny,False,False,False,False,denied
1262,create,2122,snapshot,False,False,False,False,incarnation_conflict
1262,create,2122,mapped,False,False,False,False,incarnation_conflict
1262,create,2122,value,False,False,False,False,incarnation_conflict
1262,create,2122,object,False,False,False,False,incarnation_conflict
1262,create,2122,field,False,False,False,False,incarnation_conflict
1262,create,2122,undoscope,False,False,False,False,incarnation_conflict
1262,create,2122,deny,False,False,False,False,denied
1263,create,2123,snapshot,False,False,False,False,missing
1263,create,2123,mapped,False,False,False,False,missing
1263,create,2123,value,False,False,False,False,missing
1263,create,2123,object,False,False,False,False,missing
1263,create,2123,field,False,False,False,False,missing
1263,create,2123,undoscope,False,False,False,False,missing
1263,create,2123,deny,False,False,False,False,denied
1264,create,2130,snapshot,False,False,False,False,missing
1264,create,2130,mapped,False,False,False,False,missing
1264,create,2130,value,False,False,False,False,missing
1264,create,2130,object,False,False,False,False,missing
1264,create,2130,field,False,False,False,False,missing
1264,create,2130,undoscope,False,False,False,False,missing
1264,create,2130,deny,False,False,False,False,denied
1265,create,2131,snapshot,False,False,False,False,missing
1265,create,2131,mapped,False,False,False,False,missing
1265,create,2131,value,False,False,False,False,missing
1265,create,2131,object,False,False,False,False,missing
1265,create,2131,field,False,False,False,False,missing
1265,create,2131,undoscope,False,False,False,False,missing
1265,create,2131,deny,False,False,False,False,denied
1266,create,2132,snapshot,False,False,False,False,incarnation_conflict
1266,create,2132,mapped,False,False,False,False,incarnation_conflict
1266,create,2132,value,False,False,False,False,incarnation_conflict
1266,create,2132,object,False,False,False,False,incarnation_conflict
1266,create,2132,field,False,False,False,False,incarnation_conflict
1266,create,2132,undoscope,False,False,False,False,incarnation_conflict
1266,create,2132,deny,False,False,False,False,denied
1267,create,2133,snapshot,False,False,False,False,missing
1267,create,2133,mapped,False,False,False,False,missing
1267,create,2133,value,False,False,False,False,missing
1267,create,2133,object,False,False,False,False,missing
1267,create,2133,field,False,False,False,False,missing
1267,create,2133,undoscope,False,False,False,False,missing
1267,create,2133,deny,False,False,False,False,denied
1268,create,2200,snapshot,False,False,False,False,incarnation_conflict
1268,create,2200,mapped,False,False,False,False,incarnation_conflict
1268,create,2200,value,False,False,False,False,incarnation_conflict
1268,create,2200,object,False,False,False,False,incarnation_conflict
1268,create,2200,field,False,False,False,False,incarnation_conflict
1268,create,2200,undoscope,False,False,False,False,incarnation_conflict
1268,create,2200,deny,False,False,False,False,denied
1269,create,2201,snapshot,False,False,False,False,incarnation_conflict
1269,create,2201,mapped,False,False,False,False,incarnation_conflict
1269,create,2201,value,False,False,False,False,incarnation_conflict
1269,create,2201,object,False,False,False,False,incarnation_conflict
1269,create,2201,field,False,False,False,False,incarnation_conflict
1269,create,2201,undoscope,False,False,False,False,incarnation_conflict
1269,create,2201,deny,False,False,False,False,denied
1270,create,2202,snapshot,False,False,False,False,incarnation_conflict
1270,create,2202,mapped,False,False,False,False,incarnation_conflict
1270,create,2202,value,False,False,False,False,incarnation_conflict
1270,create,2202,object,False,False,False,False,incarnation_conflict
1270,create,2202,field,False,False,False,False,incarnation_conflict
1270,create,2202,undoscope,False,False,False,False,incarnation_conflict
1270,create,2202,deny,False,False,False,False,denied
1271,create,2203,snapshot,False,False,False,False,missing
